language|Alert_definition|PT|Title|Content|Id|PublishedDate|LinkURI
fr|" inondation | embacle + Québec"|Québec|"Royaume-Uni | La tempête Babet fait cinq morts, de nouvelles <b>inondations</b> possibles"|Cinq personnes sont mortes au Royaume-Uni dans le passage de la tempête Babet qui a entraîné d&#39;importantes <b>inondations</b> ... <b>Québec</b> et Canada &middot; États-Unis&nbsp;...|tag:google.com,2013:googlealerts/feed:3270954724354220748|2023-10-23T19:35:04Z|https://www.lapresse.ca/international/europe/2023-10-23/royaume-uni/la-tempete-babet-fait-cinq-morts-de-nouvelles-inondations-possibles.php
fr|" inondation | embacle + Québec"|Québec|"Qualité de l&#39;air à Rouyn-Noranda | <b>Québec</b> et la Fonderie Horne visés par une action collective"|Planète bleue, idées vertes Mieux gérer les risques d&#39;<b>inondation</b> &middot; Environnement &middot; Planète bleue, idées vertes Mieux gérer les risques d&#39;<b>inondation</b>.|tag:google.com,2013:googlealerts/feed:8224766957998588427|2023-10-23T14:28:05Z|https://www.lapresse.ca/actualites/environnement/2023-10-23/qualite-de-l-air-a-rouyn-noranda/quebec-et-la-fonderie-horne-vises-par-une-action-collective.php
fr|" inondation | embacle + Québec"|Québec|"Planète bleue, idées vertes | Mieux gérer les risques d&#39;<b>inondation</b> | La Presse - LaPresse.ca"|Dans un contexte où les changements climatiques augmentent les risques d&#39;<b>inondation</b> dans plusieurs régions du <b>Québec</b>, l&#39;intérêt pour une telle&nbsp;...|tag:google.com,2013:googlealerts/feed:13308953994110641459|2023-10-23T14:27:28Z|https://www.lapresse.ca/actualites/environnement/2023-10-23/planete-bleue-idees-vertes/mieux-gerer-les-risques-d-inondation.php
fr|" inondation | embacle + Québec"|Québec|"Incitation à la haine contre les Juifs : Un néonazi montréalais veut une peine réduite | JDQ"|... <b>Québec</b>. • À lire aussi: «Influenceur de la haine»: peine cinq fois plus ... Du nazisme non-stop, partout, jusqu&#39;à ce que toutes les rues soient <b>inondées</b>&nbsp;...|tag:google.com,2013:googlealerts/feed:9488044557474502110|2023-10-23T13:12:42Z|https://www.journaldequebec.com/2023/10/23/incitation-a-la-haine-contre-les-juifs--un-neonazi-montrealais-veut-une-peine-reduite
fr|" inondation | embacle + Québec"|Québec|Le monde de l&#39;édition bousculé par l&#39;intelligence artificielle - Le Journal de Montréal|La star des lettres se dit sceptique. Mais le monde de l&#39;édition réuni au Salon de Francfort ne cache pas son inquiétude à l&#39;idée d&#39;être <b>inondé</b> de&nbsp;...|tag:google.com,2013:googlealerts/feed:5209417810550742416|2023-10-23T12:59:56Z|https://www.journaldemontreal.com/2023/10/23/le-monde-de-ledition-bouscule-par-lintelligence-artificielle
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|"Some Halifax wildfire victims moving on | CTV News"|... <b>flood</b>, hurricanes and so one and so forth, we just don&#39;t have enough individuals in the insurance industry here in <b>Nova Scotia</b> to be able to&nbsp;...|tag:google.com,2013:googlealerts/feed:16531874535880286149|2023-10-23T21:29:36Z|https://atlantic.ctvnews.ca/mobile/more/we-just-wanted-to-feel-like-we-had-a-home-some-halifax-wildfire-victims-choosing-not-to-rebuild-1.6613693
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|Ontario proposes new consumer protection legislation for &#39;unfair business practices&#39;|Queens University Law Dean Colleen <b>Flood</b> Law schools disclose common ... <b>Nova Scotia</b> Court of Appeal misses child protection context. © 2023&nbsp;...|tag:google.com,2013:googlealerts/feed:4979933346193710405|2023-10-23T15:37:45Z|https://www.law360.ca/articles/51844/ontario-proposes-new-consumer-protection-legislation-for-unfair-business-practices
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|Kelowna Fire Department gets <b>flood</b> of 911 calls after city lifts ban on open burning|They can also be ticketed by the fire department or the case can be forwarded to the <b>BC</b> Conservative Office for stiffer penalties. Back to Homepage.|tag:google.com,2013:googlealerts/feed:6081634707380181623|2023-10-25T02:49:44Z|https://www.castanet.net/news/Kelowna/453601/Kelowna-Fire-Department-gets-flood-of-911-calls-after-city-lifts-ban-on-open-burning
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|"<b>B.C.</b> accelerating electric vehicle targets to meet goal by 2035 | Globalnews.ca"|The <b>British Columbia</b> government is taking steps to accelerate the ... AI-generated child sex abuse images will <b>flood</b> internet without action: watchdog&nbsp;...|tag:google.com,2013:googlealerts/feed:18347813225842976946|2023-10-25T02:37:09Z|https://globalnews.ca/news/10046576/b-c-accelerating-electric-vehicle-targets-to-meet-goal-by-2035/
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|<b>B.C.</b> moves up zero-emission vehicle target, with 100-per-cent sales goal by 2035|VICTORIA — The <b>British Columbia</b> government is taking steps to accelerate the ... AI-generated child sexual abuse images could <b>flood</b> the internet. A&nbsp;...|tag:google.com,2013:googlealerts/feed:3950664286280501164|2023-10-24T23:43:27Z|https://ca.finance.yahoo.com/news/b-c-moves-zero-emission-211841650.html
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|UPDATED: Bystander pulls body of tugboat operator from Vancouver waters - Grand Forks Gazette|A bystander walking along the water near the University of <b>British Columbia</b> stumbled upon the man&#39;s body shortly before 3 p.m. and pulled it ashore.|tag:google.com,2013:googlealerts/feed:4947611254253858783|2023-10-24T23:07:29Z|https://www.grandforksgazette.ca/news/updated-bystander-pulls-body-of-tugboat-operator-from-vancouver-waters-6526336
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|Vancouver Island First Nations enter partnership with forest company|... Columbia&#39;s major forest companies is being hailed as a path ... <b>B.C.</b> and Washington state to collaborate on <b>flood</b>-risk and salmon habitat initiative.|tag:google.com,2013:googlealerts/feed:384209975789306120|2023-10-24T22:10:17Z|https://www.vancouverisawesome.com/bc-news/vancouver-island-first-nations-enter-partnership-with-forest-company-7730895
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|Letter: Public needs to know how CRT Team is negotiating the future of our waterways|... <b>BC</b> Hydro continues to advocate dredging of Grohman Narrows for greater control of Kootenay Lake levels under the false guise of <b>flood</b> control.|tag:google.com,2013:googlealerts/feed:5462424232981607910|2023-10-24T21:43:03Z|https://thenelsondaily.com/2023/10/letter-public-needs-to-know-how-crt-team-is-negotiating-the-future-of-our-waterways/
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|"Fall&#39;s cold arrival hasn&#39;t shaken off the impact of <b>B.C.</b>&#39;s months-long drought | CBC News"|Experts say <b>B.C.</b> has yet to escape the repercussions of hot, dry weather in spring, summer and fall. River levels remain dire, almost half the&nbsp;...|tag:google.com,2013:googlealerts/feed:1537040553724988992|2023-10-24T21:00:38Z|https://www.cbc.ca/news/canada/british-columbia/drought-british-columbia-low-rivers-1.7006514
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|<b>B.C.</b> making it easier to buy zero-emission vehicles - Indo-Canadian Voice|The ZEV Act supports <b>British Columbia&#39;s</b> transition to ZEVs for personal and commercial use, and <b>B.C.</b>&#39;s CleanBC goals to reduce greenhouse gasses,&nbsp;...|tag:google.com,2013:googlealerts/feed:18396886405697843085|2023-10-24T20:36:44Z|https://voiceonline.com/b-c-making-it-easier-to-buy-zero-emission-vehicles/
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|<b>B.C.</b> premier tours southern Interior in bid to deepen rural connections - Vernon Morning Star|... <b>British Columbia</b>. “There are many complicated issues that all British ... On Saturday, he visited a <b>flood</b>-mitigation project in Grand Forks&nbsp;...|tag:google.com,2013:googlealerts/feed:13379743291212849273|2023-10-24T17:02:55Z|https://www.vernonmorningstar.com/news/bc-premier-tours-southern-interior-in-bid-to-deepen-rural-connections-6526230
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|"CBC Lite | More than axes and cross-saws: N.B. Woodmen&#39;s Museum showcases history of logging"|These links are generated automatically based on the story you&#39;ve just read. Provincial data shows increase in old-growth logging, contrary to <b>B.C.</b>&#39;s&nbsp;...|tag:google.com,2013:googlealerts/feed:11314890157678811838|2023-10-24T13:29:42Z|https://www.cbc.ca/lite/story/1.7004816
en|" flood | ""ice jam"" + ""New Brunswick"""|New Brunswick|"Exploring the home of <b>New Brunswick&#39;s</b> forestry history | CBC.ca"|But a few years ago, a time consuming and expensive restoration project began following a massive <b>flood</b>. Related Stories. More than axes and cross-&nbsp;...|tag:google.com,2013:googlealerts/feed:3422024717884664196|2023-10-24T16:01:04Z|https://www.cbc.ca/player/play/2275064387846
en|" flood | ""ice jam"" + ""New Brunswick"""|New Brunswick|"More than axes and cross-saws: <b>N.B.</b> Woodmen&#39;s Museum showcases history of logging | CBC News"|... a couple years ago, the history was put at risk of extinction from a <b>flood</b> that destroyed artifacts and paper archives in the museum&#39;s main building.|tag:google.com,2013:googlealerts/feed:13192384737817637092|2023-10-24T15:44:10Z|https://www.cbc.ca/news/canada/new-brunswick/lumber-history-woodmens-museum-1.7004816
en|" flood | ""ice jam"" + ""Newfoundland and Labrador"""|Newfoundland and Labrador|Macklem warned premiers about dangers of putting BoC&#39;s independence at risk|The premiers of Ontario, British Columbia and <b>Newfoundland and Labrador</b> wrote to Macklem ahead of the Bank of Canada&#39;s Sept. ... <b>Flood</b> risk returns as&nbsp;...|tag:google.com,2013:googlealerts/feed:11868881793795407759|2023-10-24T08:14:40Z|https://ca.finance.yahoo.com/news/macklem-warned-premiers-dangers-putting-080000926.html
en|" flood | ""ice jam"" + ""Prince Edward Island"""|Prince Edward Island|"Dog owners urged to take precautions as heartworm cases rise on <b>Island</b> | CBC News"|Dog owners on <b>Prince Edward Island</b> ... have been imported from the southern United States, part of a <b>flood</b> of rescue dogs being brought into the&nbsp;...|tag:google.com,2013:googlealerts/feed:5631641105502254303|2023-10-24T15:01:57Z|https://www.cbc.ca/news/canada/prince-edward-island/pei-canine-heartworm-cases-increasing-prevention-1.7005139
en|" flood | ""ice jam"" + Alberta"|Alberta|"<b>Alberta</b> regulator considers reducing liability of old wells before cleanup certified | Globalnews.ca"|The <b>Alberta</b> Energy Regulator is considering allowing oil and gas ... AI-generated child sex abuse images will <b>flood</b> internet without action: watchdog&nbsp;...|tag:google.com,2013:googlealerts/feed:15258967850668197550|2023-10-25T05:02:13Z|https://globalnews.ca/news/10045513/alberta-regulator-considers-reducing-liability-of-old-wells-before-cleanup-certified/
en|" flood | ""ice jam"" + Alberta"|Alberta|<b>Alberta</b> NDP says renewable energy windfall should benefit consumers, industry|“It&#39;s unlikely that they&#39;ll give up these gains,” said Shaffer. “It&#39;s going to be a trickle, not a <b>flood</b>.” Sign up for the Energy Newsletter. Keep&nbsp;...|tag:google.com,2013:googlealerts/feed:9165633075078594645|2023-10-25T00:57:20Z|https://www.theglobeandmail.com/canada/alberta/article-alberta-ndp-says-renewable-energy-windfall-should-benefit-consumers/
en|" flood | ""ice jam"" + Alberta"|Alberta|City of Lethbridge begins clearing streets amid fall snowfall - CTV News Calgary|The first blast of winter weather hit southern <b>Alberta</b> this week, causing ... Meanwhile, the snow also prompted a <b>flood</b> of calls at local tire shops.|tag:google.com,2013:googlealerts/feed:17767240485510868959|2023-10-24T23:27:57Z|https://calgary.ctvnews.ca/city-of-lethbridge-begins-clearing-streets-amid-fall-snowfall-1.6615367
en|" flood | ""ice jam"" + Alberta"|Alberta|"<b>Alberta&#39;s</b> renewable energy windfall should benefit consumers, industry: Opposition | Globalnews.ca"|<b>Alberta&#39;s</b> NDP is calling for the province to use a nearly $300 ... “It&#39;s going to be a trickle, not a <b>flood</b>.” Advertisement. Journalistic&nbsp;...|tag:google.com,2013:googlealerts/feed:1509983302847266416|2023-10-24T21:24:29Z|https://globalnews.ca/news/10046492/alberta-renewables-windfall/
en|" flood | ""ice jam"" + Alberta"|Alberta|Sextortion warning issued by <b>Alberta</b> Law Enforcement Response Teams (with videos)|Governments come together to build <b>flood</b> resilience in Nooksack, Sumas watersheds &middot; Breaking News &middot; Canada has welcomed 339,000 permanent residents as&nbsp;...|tag:google.com,2013:googlealerts/feed:15677690908573889526|2023-10-24T18:40:23Z|https://voiceonline.com/sextortion-warning-issued-by-alberta-law-enforcement-response-teams-with-videos/
en|" flood | ""ice jam"" + Alberta"|Alberta|PHOTOS: Dangerous driving as <b>Alberta&#39;s</b> first major snowfall of the season hits|... <b>flood</b> of Arctic air, the season&#39;s first significant snowfall has also taken shape. 21cm of snow has fallen in northwest Calgary, <b>Alberta</b>. #abstorm&nbsp;...|tag:google.com,2013:googlealerts/feed:17033159810550262834|2023-10-24T10:16:45Z|https://ca.news.yahoo.com/photos-dangerous-driving-albertas-first-101202095.html
en|" flood | ""ice jam"" + Alberta"|Alberta|PHOTOS: Dangerous driving as <b>Alberta&#39;s</b> first major snowfall of the season hits|Just like that, winter has arrived across <b>Alberta</b> ... Because of that <b>flood</b> of Arctic air, the season&#39;s first significant snowfall has also taken shape.|tag:google.com,2013:googlealerts/feed:6453478243792928305|2023-10-24T10:15:08Z|https://www.theweathernetwork.com/en/news/weather/forecasts/dangerous-driving-as-albertas-first-major-snowfall-of-the-season-hits
en|" flood | ""ice jam"" + Alberta"|Alberta|Body found after man trapped in vehicle in Storm Babet flooding - Yahoo Sports|A body has been found in the search for a man who was reported as being trapped in a vehicle in <b>flood</b> water in Aberdeenshire. Police had been&nbsp;...|tag:google.com,2013:googlealerts/feed:8326093764701632130|2023-10-23T16:19:21Z|https://ca.sports.yahoo.com/news/body-found-man-trapped-vehicle-160332857.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Born after Superstorm Sandy&#39;s destruction, 2 big <b>flood</b> control projects get underway in New Jersey|HOBOKEN, N.J. (AP) — A decade after they were first envisioned in the aftermath of Superstorm Sandy &#39;s destruction, two of the largest <b>flood</b> control&nbsp;...|tag:google.com,2013:googlealerts/feed:16365688807566142175|2023-10-25T04:47:59Z|https://toronto.citynews.ca/2023/10/25/born-after-superstorm-sandys-destruction-2-big-flood-control-projects-get-underway-in-new-jersey/
en|" flood | ""ice jam"" + Ontario"|Ontario|"AI-generated child sexual abuse images could soon <b>flood</b> internet | Toronto Sun"|If it isn&#39;t stopped, the <b>flood</b> of deepfake child sexual abuse images ... 365 Bloor Street East, Toronto, <b>Ontario</b>, M4W 3L4. © 2023 Toronto Sun, a&nbsp;...|tag:google.com,2013:googlealerts/feed:15270261213931036780|2023-10-25T04:15:10Z|https://torontosun.com/news/world/bleak-picture-ai-generated-child-sexual-abuse-images-could-flood-internet
en|" flood | ""ice jam"" + Ontario"|Ontario|Four killed after shootings in Sault Ste. Marie, Ont., police say - The Globe and Mail|Four people including three children were fatally shot across two locations in the Northern <b>Ontario</b> community of Sault Ste. Marie in an attack&nbsp;...|tag:google.com,2013:googlealerts/feed:9184138542009638185|2023-10-25T02:29:22Z|https://www.theglobeandmail.com/canada/article-five-dead-after-shootings-in-sault-ste-marie-ont-police-say/
